14.0562	40.4768	400	0.509676957164	-1.56242070924	12.3989978136	41.4118995499
13.2575	40.0305	469.1	-0.213952637784	-1.34461915199	11.8339944331	40.8266854602
14.6873	40.543	349.3	0.854519252233	-1.90271877954	12.6718315409	41.6897971978
11.8225	43.9771	28.9	2.33586402379	1.85091351564	13.8712260827	42.8760107831
13.5031	43.121	27.2	2.36899711015	0.362505083383	13.8985754563	42.9023978274
11.7672	43.8627	79.6	2.21970462521	1.81634695067	13.7755279182	42.7834506541
13.6126	40.6757	415.5	0.464677663128	-1.17375598984	12.3635675286	41.3755886383
16.1403	41.7705	33.7	2.49663031907	-2.00259398856	14.0041481814	43.0039833599
14.5514	40.2963	349.5	0.595874448485	-1.97160063526	12.4669762992	41.4814237791
14.9654	40.166	301	0.686472153436	-2.30126579919	12.5385823081	41.5544538491
13.6916	41.1945	387.7	0.914806957515	-0.908867244613	12.7197719799	41.7383146766
14.8038	40.6952	335.5	1.02909034384	-1.8794211551	12.8108485547	41.8302312047
13.88	42.9428	31	2.39294502574	0.0352683472404	13.9183576008	42.9214657863
15.5269	40.1927	285	0.9723611274	-2.622472198	12.7656063453	41.7846136809
15.0494	40.4937	300.6	0.984540243834	-2.15034423687	12.7753139023	41.7944087395
14.3118	41.5337	319.6	1.46673047443	-1.07377065661	13.1620531165	42.181547994
14.1726	40.1049	400	0.267720470408	-1.85856583314	12.208957073	41.2165321975
14.3046	42.948	31	2.58565840168	-0.208638420951	14.0779952274	43.0747847937
13.604	40.968	400	0.694207464754	-0.992602504943	12.5447035858	41.5606871604
15.5377	42.0688	26.4	2.45063169215	-1.46601698089	13.9660599063	42.9673834228
15.639	40.6297	293	1.36853732696	-2.41850562416	13.0829153443	42.1028165306
